,Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit
213,2213,Women,Running,Air Zoom,9,1.482213438735178,5714.92,0.0,0.0,10-12-2024,Online,Delhi,3741.14
214,2214,Men,Basketball,LeBron 20,XL,2.0,5016.03,0.0,0.0,10-12-2024,Retail,Mumbai,1446.0
215,2215,Men,Basketball,Zoom Freak,XL,3.0,6039.8633948635625,0.36,0.0,2024/12/16,Online,Kolkata,3254.06
216,2216,Women,Lifestyle,Air Force 1,M,1.0,3111.62,0.0,0.0,10-12-2024,Online,Hyd,2617.56
217,2217,Women,Lifestyle,Waffle One,L,1.482213438735178,6039.8633948635625,0.0,0.0,2025/04/15,Retail,Delhi,2190.84
218,2218,Kids,Soccer,Premier III,6,2.0,6039.8633948635625,0.0,0.0,10-12-2024,Online,Bangalore,1440.02
219,2219,Women,Basketball,Air Jordan,M,1.482213438735178,6039.8633948635625,1.06,0.0,10-12-2024,Online,bengaluru,3305.72
220,2220,Kids,Training,SuperRep Go,M,1.482213438735178,6039.8633948635625,0.0,0.0,2024/09/09,Online,Kolkata,890.14
221,2221,Kids,Lifestyle,Waffle One,L,2.0,3375.97,0.0,0.0,2024-01-06,Retail,Mumbai,-297.05
222,2222,Men,Training,ZoomX Invincible,XL,2.0,8897.19,0.11,15837.0,2024-12-21,Retail,Mumbai,2821.69
223,2223,Kids,Training,Flex Trainer,M,1.482213438735178,9180.15,0.0,0.0,2025-02-15,Online,Kolkata,799.28
224,2224,Kids,Lifestyle,Dunk Low,L,1.482213438735178,6039.8633948635625,0.12,0.0,24-09-2024,Online,Pune,3278.7
225,2225,Kids,Basketball,Kyrie Flytrap,11,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Retail,Hyd,1136.63
226,2226,Women,Basketball,Zoom Freak,L,1.482213438735178,6039.8633948635625,0.31,0.0,2025/06/28,Online,Delhi,-131.04
227,2021,Men,Running,React Infinity,XL,1.482213438735178,2180.71,0.82,0.0,10-12-2024,Retail,Hyd,2277.63
228,2228,Kids,Basketball,Zoom Freak,L,1.482213438735178,9382.15,0.0,0.0,2024/08/22,Online,Kolkata,-127.34
229,2229,Men,Running,Air Zoom,XL,1.482213438735178,7143.23,0.0,0.0,2025/03/26,Retail,Mumbai,3284.36
230,2230,Kids,Lifestyle,Dunk Low,10,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Online,bengaluru,781.56
231,2231,Kids,Training,Flex Trainer,9,0.0,6039.8633948635625,1.05,0.0,2025-01-04,Online,bengaluru,-39.48
232,2232,Women,Running,Free RN,XL,1.482213438735178,2149.28,0.32,0.0,2024/11/17,Online,Kolkata,2409.87
233,2233,Men,Lifestyle,Air Force 1,XL,0.0,6039.8633948635625,0.0,0.0,10-12-2024,Online,Kolkata,2398.07
234,2234,Men,Training,Flex Trainer,L,4.0,6189.1,1.12,-2970.77,2024-12-21,Retail,bengaluru,2085.62
235,2042,Men,Basketball,Kyrie Flytrap,10,1.0,5254.47,0.0,0.0,26-02-2025,Retail,bengaluru,2459.63
236,2236,Men,Soccer,Mercurial Superfly,M,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Online,Delhi,880.62
237,2237,Kids,Training,Metcon 7,M,1.482213438735178,5089.88,0.0,0.0,2025/06/26,Online,Mumbai,-238.18
238,2238,Kids,Training,SuperRep Go,L,3.0,4348.86,0.0,0.0,10-12-2024,Online,Delhi,662.02
239,2239,Men,Training,SuperRep Go,XL,1.482213438735178,6039.8633948635625,0.0,0.0,2024/08/04,Online,Kolkata,1750.71
240,2240,Kids,Basketball,Air Jordan,M,1.482213438735178,9520.5,0.48,0.0,2025/01/22,Retail,Kolkata,-928.85
241,2241,Women,Soccer,Tiempo Legend,12,1.482213438735178,9662.04,0.0,0.0,2025/02/19,Online,hyderbad,-233.74
242,2046,Kids,Basketball,LeBron 20,L,1.482213438735178,4934.46,0.86,-690.82,10-12-2024,Retail,Kolkata,2237.95
243,2243,Men,Lifestyle,Blazer Mid,L,1.482213438735178,9747.58,0.0,0.0,07-11-2024,Retail,Delhi,266.31
244,2244,Kids,Training,Metcon 7,L,2.0,6039.8633948635625,0.0,0.0,10-12-2024,Online,Delhi,1904.11
245,2245,Kids,Running,React Infinity,L,1.482213438735178,4128.35,0.0,0.0,16-04-2025,Online,Pune,-290.33
246,2246,Kids,Basketball,LeBron 20,L,1.482213438735178,7806.98,0.0,0.0,02-10-2024,Online,Hyderabad,-943.35
247,2247,Women,Training,Metcon 7,L,1.482213438735178,6039.8633948635625,0.0,0.0,16-08-2024,Online,Mumbai,-1158.15
248,2248,Men,Training,Metcon 7,M,4.0,8249.96,0.24,25079.88,2024-01-16,Online,bengaluru,1625.14
249,2249,Men,Training,Flex Trainer,M,1.482213438735178,7730.77,0.0,0.0,2024-05-28,Online,Delhi,-692.94
250,2250,Men,Basketball,Kyrie Flytrap,XL,1.482213438735178,6039.8633948635625,0.0,0.0,2024-10-01,Retail,Pune,821.13
251,2046,Men,Basketball,Air Jordan,L,2.0,9593.65,0.0,0.0,11-01-2025,Online,hyderbad,1592.5
252,2252,Women,Running,Free RN,L,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Retail,Delhi,934.87
253,2253,Men,Training,Flex Trainer,M,0.0,6039.8633948635625,0.0,0.0,18-05-2025,Online,bengaluru,1516.72
254,2254,Women,Basketball,LeBron 20,M,1.482213438735178,6039.8633948635625,0.89,0.0,24-04-2025,Online,Hyd,1642.0
255,2255,Kids,Basketball,LeBron 20,XL,1.482213438735178,2222.55,0.84,0.0,2025/04/06,Retail,Mumbai,586.56
256,2256,Men,Soccer,Phantom GT,L,1.482213438735178,6039.8633948635625,0.0,0.0,2025/03/30,Online,hyderbad,3175.83
257,2257,Men,Basketball,Kyrie Flytrap,XL,1.0,6039.8633948635625,0.0,0.0,2025/02/09,Online,Mumbai,-365.42
258,2258,Women,Lifestyle,Dunk Low,L,1.482213438735178,6039.8633948635625,0.39,0.0,2023-11-21,Online,Mumbai,2824.7
259,2259,Women,Soccer,Mercurial Superfly,M,1.482213438735178,6039.8633948635625,0.0,0.0,2024/10/20,Retail,Delhi,2323.89
260,2260,Women,Lifestyle,Dunk Low,M,2.0,6039.8633948635625,0.0,0.0,2024/12/12,Retail,Pune,-352.18
261,2261,Women,Training,ZoomX Invincible,L,1.482213438735178,2503.6,0.54,0.0,04-10-2024,Retail,Pune,1574.74
262,2262,Women,Running,Pegasus Turbo,L,0.0,6039.8633948635625,0.0,0.0,2024-09-15,Retail,Pune,3146.93
263,2263,Women,Soccer,Premier III,M,0.0,5172.14,0.0,0.0,2024/10/08,Online,Kolkata,2510.55
264,2264,Men,Training,ZoomX Invincible,L,4.0,5622.32,1.08,-1799.14,2024-04-22,Retail,bengaluru,1248.25
265,2265,Women,Soccer,Premier III,7,1.482213438735178,2422.97,0.0,0.0,2024/11/23,Retail,Delhi,-67.74
266,2266,Women,Basketball,LeBron 20,L,1.482213438735178,6039.8633948635625,0.0,0.0,19-07-2025,Retail,Kolkata,3475.59
267,2267,Women,Running,Air Zoom,M,1.482213438735178,3075.72,0.0,0.0,2024-12-20,Retail,Kolkata,238.78
268,2268,Men,Soccer,Mercurial Superfly,M,3.0,7330.81,0.0,0.0,2023-11-16,Online,Kolkata,518.71
269,2269,Women,Training,ZoomX Invincible,11,4.0,6424.32,0.0,0.0,2024-07-14,Retail,Mumbai,-405.26
270,2270,Men,Running,React Infinity,XL,1.0,6039.8633948635625,1.03,0.0,06-06-2025,Retail,Pune,3088.25
271,2271,Kids,Lifestyle,Waffle One,9,1.482213438735178,5116.58,0.07,0.0,2024-05-03,Retail,Delhi,1293.94
272,2038,Women,Training,ZoomX Invincible,XL,1.0,7338.57,0.0,0.0,21-10-2024,Retail,Delhi,3680.24
273,2273,Kids,Running,Free RN,M,1.482213438735178,4004.36,0.0,0.0,2024-01-30,Online,Kolkata,-614.66
274,2274,Women,Training,Metcon 7,6,4.0,6039.8633948635625,0.45,0.0,2025/06/13,Online,bengaluru,2561.89
275,2275,Kids,Running,Pegasus Turbo,M,1.482213438735178,6039.8633948635625,0.0,0.0,03-07-2025,Online,Pune,-783.71
276,2276,Kids,Lifestyle,Air Force 1,L,1.482213438735178,6066.5,0.0,0.0,2023-08-29,Retail,Kolkata,1181.87
277,2277,Kids,Basketball,LeBron 20,M,1.482213438735178,3682.84,0.0,0.0,2024/12/28,Online,hyderbad,3967.77
278,2278,Men,Training,SuperRep Go,11,1.482213438735178,6039.8633948635625,1.22,0.0,07-03-2025,Retail,Pune,3638.15
279,2279,Women,Lifestyle,Blazer Mid,6,1.482213438735178,6039.8633948635625,0.0,0.0,2024-08-03,Retail,Mumbai,766.72
280,2280,Women,Soccer,Mercurial Superfly,M,1.482213438735178,6039.8633948635625,0.0,0.0,2025/02/13,Online,Delhi,3069.57
281,2281,Kids,Lifestyle,Waffle One,M,2.0,6039.8633948635625,0.0,0.0,2025-07-13,Retail,Kolkata,1753.48
282,2282,Men,Running,Free RN,L,1.482213438735178,6039.8633948635625,0.26,0.0,14-11-2024,Retail,Mumbai,-1002.46
283,2283,Men,Soccer,Mercurial Superfly,10,1.0,6039.8633948635625,0.0,0.0,2024/08/21,Retail,Delhi,468.59
284,2284,Kids,Soccer,Mercurial Superfly,M,1.482213438735178,6039.8633948635625,0.53,0.0,08-10-2024,Online,Kolkata,1370.01
285,2285,Women,Basketball,LeBron 20,L,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Retail,Delhi,2211.71
286,2286,Women,Lifestyle,Waffle One,L,1.482213438735178,6039.8633948635625,0.0,0.0,2024-10-16,Online,Bangalore,2419.09
287,2287,Women,Running,React Infinity,9,3.0,6039.8633948635625,0.0,0.0,10-12-2024,Online,Mumbai,-650.68
288,2288,Women,Training,ZoomX Invincible,L,1.482213438735178,6039.8633948635625,0.25,0.0,24-08-2024,Retail,Hyderabad,1570.91
289,2289,Women,Running,Air Zoom,L,1.482213438735178,6039.8633948635625,0.51,0.0,10-12-2024,Retail,Mumbai,3161.45
290,2290,Women,Training,Flex Trainer,L,1.482213438735178,6039.8633948635625,0.0,0.0,20-10-2024,Online,Kolkata,546.66
291,2291,Women,Basketball,LeBron 20,L,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Retail,Pune,2729.23
292,2292,Women,Running,Free RN,M,2.0,6039.8633948635625,1.1,0.0,05-11-2024,Online,Kolkata,1192.5
293,2293,Women,Basketball,Air Jordan,XL,3.0,6039.8633948635625,0.0,0.0,13-05-2025,Retail,Mumbai,2525.87
294,2012,Women,Soccer,Phantom GT,L,1.482213438735178,6039.8633948635625,0.0,0.0,01-09-2024,Retail,Hyderabad,-914.59
295,2295,Kids,Lifestyle,Dunk Low,L,1.482213438735178,6039.8633948635625,0.81,0.0,17-06-2025,Retail,Hyd,3901.16
296,2296,Women,Soccer,Phantom GT,L,1.482213438735178,6039.8633948635625,0.0,0.0,2024/08/15,Online,Delhi,-1188.86
297,2297,Kids,Basketball,LeBron 20,M,1.482213438735178,6356.31,0.74,0.0,31-12-2024,Online,Pune,454.97
298,2298,Men,Training,SuperRep Go,L,1.482213438735178,5571.14,0.49,0.0,11-06-2025,Retail,Kolkata,3445.5
299,2299,Kids,Soccer,Phantom GT,L,2.0,6039.8633948635625,0.77,0.0,09-05-2025,Online,hyderbad,2596.8
300,2300,Men,Basketball,Air Jordan,L,3.0,6331.64,0.78,4178.88,17-08-2024,Retail,Delhi,3380.28
301,2301,Men,Soccer,Mercurial Superfly,XL,1.482213438735178,7982.2,0.0,0.0,29-12-2024,Online,Pune,-505.58
302,2302,Women,Running,Air Zoom,XL,0.0,6039.8633948635625,0.0,0.0,2025/02/27,Retail,Hyd,1489.99
303,2303,Kids,Running,Free RN,L,2.0,2504.09,0.0,0.0,24-12-2024,Retail,Hyd,2971.55
304,2304,Men,Training,Flex Trainer,11,1.482213438735178,6039.8633948635625,0.0,0.0,28-11-2024,Online,Hyd,2055.87
305,2305,Kids,Running,Pegasus Turbo,L,1.482213438735178,4803.7,0.08,0.0,10-12-2024,Retail,Mumbai,2794.61
306,2306,Kids,Basketball,Air Jordan,L,1.0,8267.56,0.29,5869.97,2024/11/10,Retail,Bangalore,476.25
307,2307,Women,Running,Free RN,XL,2.0,9369.1,0.0,0.0,18-06-2025,Retail,Kolkata,2390.7
308,2308,Men,Running,Pegasus Turbo,L,0.0,6039.8633948635625,0.65,0.0,2025/05/01,Online,bengaluru,2282.01
309,2004,Kids,Lifestyle,Dunk Low,M,1.482213438735178,6039.8633948635625,0.6,0.0,2025/02/23,Retail,bengaluru,-276.83
310,2310,Men,Running,Air Zoom,XL,1.482213438735178,6039.8633948635625,0.0,0.0,04-02-2025,Online,Kolkata,-1061.45
311,2026,Women,Training,Flex Trainer,M,4.0,6039.8633948635625,0.26,0.0,2024/09/25,Online,Delhi,495.62
312,2312,Kids,Soccer,Premier III,L,1.482213438735178,6039.8633948635625,0.0,0.0,2024/09/30,Online,bengaluru,249.56
313,2313,Women,Training,SuperRep Go,M,0.0,6039.8633948635625,0.0,0.0,10-12-2024,Online,Delhi,480.74
314,2314,Women,Soccer,Mercurial Superfly,M,2.0,6039.8633948635625,0.86,0.0,09-12-2024,Retail,Mumbai,1505.11
315,2315,Men,Basketball,Kyrie Flytrap,M,1.482213438735178,9149.88,0.71,0.0,12-11-2024,Retail,Hyderabad,143.06
316,2316,Men,Soccer,Phantom GT,M,1.0,6039.8633948635625,0.39,0.0,10-12-2024,Retail,Delhi,3862.6
317,2317,Men,Training,Flex Trainer,M,1.482213438735178,9695.44,1.06,0.0,2024-09-13,Online,Kolkata,32.45
318,2318,Men,Soccer,Phantom GT,11,2.0,6039.8633948635625,0.25,0.0,04-04-2025,Retail,Delhi,1894.17
319,2319,Women,Basketball,Kyrie Flytrap,L,1.482213438735178,5649.99,0.0,0.0,29-06-2025,Online,Delhi,2141.68
320,2320,Kids,Running,Pegasus Turbo,XL,1.482213438735178,4033.28,0.0,0.0,23-01-2025,Retail,Hyd,1265.74
321,2321,Men,Lifestyle,Dunk Low,8,1.482213438735178,6039.8633948635625,0.0,0.0,2024-06-10,Online,Mumbai,-362.47
322,2322,Women,Running,Pegasus Turbo,L,0.0,8016.24,0.0,0.0,07-04-2025,Retail,Delhi,1333.86
323,2323,Men,Lifestyle,Dunk Low,L,1.482213438735178,6537.29,0.0,0.0,05-01-2025,Online,bengaluru,-453.11
324,2324,Women,Soccer,Mercurial Superfly,M,0.0,6039.8633948635625,0.21,0.0,27-02-2025,Online,Kolkata,2640.1
325,2325,Men,Basketball,Zoom Freak,M,0.0,8031.83,0.56,0.0,2025/05/18,Online,Kolkata,3954.38
326,2326,Women,Lifestyle,Dunk Low,XL,4.0,9936.94,0.0,0.0,10-12-2024,Retail,Kolkata,2047.65
327,2327,Men,Training,Flex Trainer,XL,4.0,6640.67,0.0,0.0,21-03-2025,Retail,Delhi,3402.41
328,2328,Men,Lifestyle,Waffle One,6,2.0,6449.46,0.29,9158.23,09-11-2024,Online,Mumbai,39.69
329,2329,Men,Basketball,Kyrie Flytrap,L,4.0,4981.26,0.0,0.0,05-06-2025,Online,Mumbai,1833.07
330,2330,Women,Training,Flex Trainer,XL,1.482213438735178,6039.8633948635625,0.06,0.0,2024/10/22,Online,Mumbai,-648.08
331,2331,Kids,Basketball,Kyrie Flytrap,L,1.482213438735178,9023.07,0.0,0.0,23-11-2024,Retail,Mumbai,-304.92
332,2332,Kids,Training,Flex Trainer,L,1.482213438735178,6039.8633948635625,0.22,0.0,2024-07-15,Retail,Pune,2914.06
333,2333,Kids,Running,Free RN,L,1.482213438735178,4638.25,0.0,0.0,10-12-2024,Online,Hyd,-614.06
334,2334,Women,Training,SuperRep Go,L,4.0,6039.8633948635625,0.82,0.0,2024-06-06,Retail,Mumbai,-80.25
335,2335,Women,Running,Free RN,XL,0.0,5620.64,0.0,0.0,2024-01-05,Online,Mumbai,217.22
336,2336,Kids,Soccer,Mercurial Superfly,8,4.0,8482.43,0.0,0.0,2023-10-22,Online,Pune,3854.71
337,2337,Women,Training,SuperRep Go,L,1.482213438735178,6039.8633948635625,0.0,0.0,2024/10/17,Online,Pune,3186.84
338,2338,Women,Soccer,Premier III,XL,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Retail,Delhi,3529.93
339,2339,Women,Basketball,LeBron 20,L,4.0,6039.8633948635625,0.0,0.0,10-12-2024,Retail,Kolkata,3196.02
340,2340,Women,Running,Free RN,7,3.0,6039.8633948635625,0.91,0.0,2024/08/07,Online,Mumbai,-425.99
341,2341,Women,Lifestyle,Waffle One,11,1.482213438735178,6039.8633948635625,0.0,0.0,2025/04/22,Online,Hyd,-280.18
342,2342,Women,Training,Metcon 7,XL,1.482213438735178,6039.8633948635625,0.0,0.0,2024-08-19,Retail,Kolkata,3463.09
343,2343,Women,Basketball,Zoom Freak,L,0.0,7507.91,0.0,0.0,22-11-2024,Retail,Kolkata,1900.24
344,2344,Kids,Training,ZoomX Invincible,10,1.482213438735178,6039.8633948635625,0.65,0.0,20-06-2025,Online,Kolkata,938.88
345,2345,Men,Running,React Infinity,L,0.0,6039.8633948635625,0.0,0.0,21-06-2025,Retail,Hyderabad,3039.05
346,2346,Men,Soccer,Phantom GT,7,1.482213438735178,6320.59,0.93,0.0,10-12-2024,Retail,Mumbai,324.45
347,2347,Men,Training,Flex Trainer,L,1.482213438735178,9653.35,0.0,0.0,21-09-2024,Retail,Bangalore,3511.89
348,2348,Kids,Training,Metcon 7,XL,1.482213438735178,6591.41,0.0,0.0,2025-04-29,Retail,Delhi,2604.68
349,2349,Kids,Soccer,Tiempo Legend,10,3.0,6039.8633948635625,0.0,0.0,2023-10-25,Online,Delhi,-902.62
350,2350,Men,Running,Air Zoom,L,4.0,8228.88,0.0,0.0,21-03-2025,Retail,Delhi,2494.5
351,2351,Men,Basketball,LeBron 20,11,3.0,4179.34,0.0,0.0,29-07-2024,Retail,Pune,2363.69
352,2352,Men,Basketball,LeBron 20,M,1.482213438735178,6039.8633948635625,0.0,0.0,2025/03/24,Online,Bangalore,599.21
353,2353,Kids,Training,ZoomX Invincible,9,0.0,6039.8633948635625,0.22,0.0,2024-10-03,Retail,Bangalore,818.35
354,2354,Men,Basketball,Kyrie Flytrap,L,0.0,6039.8633948635625,0.0,0.0,2024/09/06,Online,hyderbad,1445.09
355,2355,Women,Lifestyle,Waffle One,L,1.0,6039.8633948635625,0.0,0.0,2024/07/26,Retail,bengaluru,-887.83
356,2356,Men,Basketball,Air Jordan,L,1.482213438735178,6039.8633948635625,0.0,0.0,17-02-2025,Retail,Pune,543.26
357,2357,Women,Lifestyle,Air Force 1,M,1.482213438735178,6039.8633948635625,1.23,0.0,2025/04/28,Retail,Bangalore,-1199.32
358,2358,Men,Basketball,LeBron 20,M,4.0,6039.8633948635625,0.0,0.0,24-02-2025,Online,Pune,1819.6
359,2359,Men,Lifestyle,Waffle One,L,1.482213438735178,9836.48,0.34,-6492.08,10-12-2024,Retail,Pune,-874.96
360,2360,Women,Training,Metcon 7,XL,1.482213438735178,6039.8633948635625,0.85,0.0,07-12-2024,Online,hyderbad,1947.5
361,2361,Kids,Training,Flex Trainer,L,0.0,6039.8633948635625,1.06,0.0,2024/07/30,Retail,Mumbai,1302.98
362,2362,Women,Lifestyle,Blazer Mid,XL,2.0,6039.8633948635625,1.04,0.0,2024/12/09,Online,bengaluru,3817.26
363,2363,Kids,Running,Pegasus Turbo,XL,1.482213438735178,5419.15,1.08,0.0,01-07-2025,Retail,hyderbad,-597.61
364,2364,Women,Lifestyle,Dunk Low,M,1.482213438735178,6039.8633948635625,0.27,0.0,10-12-2024,Online,Delhi,1414.23
365,2365,Women,Running,React Infinity,10,1.482213438735178,6039.8633948635625,0.0,0.0,2024/08/17,Online,Hyderabad,3555.61
366,2366,Kids,Lifestyle,Waffle One,M,1.482213438735178,6039.8633948635625,0.63,0.0,2025/05/08,Retail,Bangalore,3737.47
367,2367,Kids,Lifestyle,Dunk Low,XL,4.0,6202.99,0.84,3969.91,2024/11/12,Online,Bangalore,-202.12
368,2368,Women,Lifestyle,Waffle One,L,1.482213438735178,5582.98,0.0,0.0,2023-08-04,Retail,Delhi,2369.28
369,2369,Men,Basketball,LeBron 20,XL,0.0,4248.21,0.5,0.0,11-07-2025,Online,Hyderabad,2427.86
370,2370,Men,Running,Pegasus Turbo,L,2.0,6039.8633948635625,0.0,0.0,2025/02/04,Online,Delhi,867.37
371,2371,Kids,Training,Flex Trainer,L,1.0,6039.8633948635625,0.05,0.0,15-04-2025,Online,Kolkata,3424.65
372,2372,Men,Running,Free RN,L,1.482213438735178,7624.86,0.0,0.0,2025-05-23,Online,Kolkata,3365.96
373,2373,Women,Lifestyle,Air Force 1,XL,1.482213438735178,8637.25,0.35,0.0,2024/09/22,Retail,Kolkata,2738.82
374,2006,Women,Basketball,Zoom Freak,L,1.482213438735178,8799.22,0.0,0.0,2023-08-13,Retail,Bangalore,-1109.57
375,2375,Men,Training,Metcon 7,L,1.482213438735178,9061.25,0.0,0.0,05-04-2025,Retail,Mumbai,990.59
376,2376,Men,Lifestyle,Dunk Low,XL,1.482213438735178,3718.82,0.88,0.0,2024/10/03,Online,Delhi,-234.66
377,2377,Men,Basketball,LeBron 20,L,4.0,6039.8633948635625,0.0,0.0,02-07-2025,Online,Mumbai,2438.24
378,2378,Women,Basketball,LeBron 20,XL,1.482213438735178,6039.8633948635625,0.0,0.0,04-11-2024,Retail,Mumbai,2107.42
379,2379,Men,Lifestyle,Air Force 1,L,4.0,6039.8633948635625,0.0,0.0,2024-04-09,Online,Mumbai,3289.77
380,2380,Men,Soccer,Phantom GT,M,1.0,7932.85,0.0,0.0,09-12-2024,Retail,Delhi,2707.27
381,2381,Kids,Lifestyle,Dunk Low,M,3.0,4834.65,1.02,-290.08,2024/10/12,Retail,Pune,213.96
382,2382,Men,Lifestyle,Waffle One,L,4.0,6039.8633948635625,0.0,0.0,2024-03-09,Retail,Mumbai,787.42
383,2004,Women,Basketball,LeBron 20,L,1.482213438735178,3272.45,0.0,0.0,2025/02/28,Online,Kolkata,69.68
384,2384,Women,Training,SuperRep Go,L,3.0,2070.97,1.25,-1553.23,05-09-2024,Online,Delhi,42.89
385,2385,Men,Training,Metcon 7,L,1.482213438735178,6039.8633948635625,0.0,0.0,03-10-2024,Retail,Delhi,1443.09
386,2386,Men,Basketball,Kyrie Flytrap,M,1.482213438735178,2271.77,0.0,0.0,13-07-2025,Online,Pune,2029.55
387,2387,Women,Basketball,Kyrie Flytrap,L,3.0,6039.8633948635625,0.0,0.0,2024/09/21,Online,Pune,1042.09
388,2388,Kids,Running,Air Zoom,L,1.0,5321.46,0.0,0.0,2024/09/02,Retail,Bangalore,2587.26
389,2389,Women,Basketball,Kyrie Flytrap,XL,0.0,7901.16,0.77,0.0,2024/10/08,Online,Delhi,-406.39
390,2390,Kids,Lifestyle,Waffle One,XL,1.482213438735178,6039.8633948635625,0.0,0.0,2025/05/24,Online,Delhi,496.54
391,2002,Women,Training,ZoomX Invincible,XL,4.0,6820.42,0.0,0.0,2024/10/03,Retail,Kolkata,3842.85
392,2392,Kids,Basketball,Zoom Freak,XL,1.482213438735178,8631.03,0.0,0.0,10-12-2024,Retail,bengaluru,1356.18
393,2050,Kids,Training,ZoomX Invincible,L,1.482213438735178,6039.8633948635625,1.19,0.0,10-12-2024,Retail,Hyderabad,4.76
394,2394,Kids,Lifestyle,Air Force 1,XL,1.482213438735178,6039.8633948635625,0.2,0.0,2023-08-18,Online,Delhi,-133.03
395,2395,Kids,Soccer,Premier III,XL,1.0,6039.8633948635625,0.0,0.0,2025/07/08,Online,Pune,85.0
396,2396,Men,Basketball,Air Jordan,L,1.482213438735178,5967.92,0.03,0.0,09-06-2025,Retail,Pune,859.93
397,2397,Men,Soccer,Phantom GT,XL,1.482213438735178,6039.8633948635625,0.0,0.0,2023-12-27,Retail,Mumbai,3996.96
398,2398,Women,Soccer,Mercurial Superfly,L,1.482213438735178,4301.85,0.74,0.0,10-12-2024,Retail,Bangalore,3888.42
399,2399,Women,Running,Air Zoom,L,1.482213438735178,6188.29,0.0,0.0,2024-08-07,Retail,Pune,515.6
400,2025,Kids,Training,ZoomX Invincible,XL,4.0,6743.07,0.0,0.0,2024-10-09,Online,Pune,-277.41
401,2012,Kids,Running,Pegasus Turbo,L,0.0,9220.15,0.0,0.0,2025/04/02,Retail,Pune,2688.05
402,2402,Kids,Running,React Infinity,L,1.482213438735178,6437.85,0.0,0.0,2025-03-09,Online,Mumbai,1231.3
403,2403,Women,Running,React Infinity,XL,1.482213438735178,6039.8633948635625,1.13,0.0,2024/08/24,Retail,Delhi,1309.54
404,2404,Men,Lifestyle,Blazer Mid,XL,1.482213438735178,6039.8633948635625,0.09,0.0,2024-01-25,Online,Pune,-501.36
405,2405,Men,Basketball,Kyrie Flytrap,6,1.0,6039.8633948635625,0.0,0.0,2024-11-17,Online,Kolkata,69.95
406,2406,Men,Training,Metcon 7,L,4.0,6458.72,0.0,0.0,2023-09-17,Online,Mumbai,402.0
407,2407,Kids,Running,Free RN,6,1.482213438735178,9193.15,0.0,0.0,2023-12-30,Online,Kolkata,521.77
408,2408,Men,Soccer,Premier III,XL,1.0,6039.8633948635625,0.0,0.0,2024/10/09,Retail,bengaluru,1731.86
409,2409,Men,Basketball,Zoom Freak,M,1.482213438735178,6039.8633948635625,0.0,0.0,2025/01/19,Retail,bengaluru,2993.72
410,2410,Kids,Basketball,Air Jordan,L,1.482213438735178,6039.8633948635625,1.11,0.0,27-03-2025,Retail,hyderbad,1344.49
411,2025,Men,Lifestyle,Blazer Mid,L,1.0,8903.17,0.0,0.0,10-12-2024,Retail,Kolkata,3808.81
412,2412,Kids,Lifestyle,Blazer Mid,XL,1.0,4920.3,0.14,4231.46,10-12-2024,Retail,Mumbai,1135.72
413,2413,Men,Training,Flex Trainer,XL,3.0,7005.67,0.15,17864.46,10-12-2024,Retail,Kolkata,2329.98
414,2414,Women,Basketball,Air Jordan,XL,1.482213438735178,8141.8,0.0,0.0,2024-01-25,Online,Hyd,-829.35
415,2415,Women,Running,Free RN,8,3.0,6178.39,0.0,0.0,2024/07/22,Retail,Bangalore,73.75
416,2416,Kids,Soccer,Mercurial Superfly,9,3.0,6245.23,1.15,-2810.35,14-12-2024,Retail,Mumbai,3485.64
417,2417,Men,Lifestyle,Dunk Low,L,1.482213438735178,8293.38,1.12,0.0,2024/12/29,Retail,bengaluru,1727.06
418,2418,Men,Soccer,Phantom GT,XL,1.482213438735178,9288.75,0.54,0.0,2025-04-29,Retail,Mumbai,3110.43
419,2419,Men,Lifestyle,Dunk Low,L,1.482213438735178,8738.99,0.47,0.0,2024-07-14,Online,Hyderabad,2868.49
420,2420,Kids,Basketball,Zoom Freak,9,1.482213438735178,6039.8633948635625,1.02,0.0,2024-04-11,Online,hyderbad,1664.6
421,2421,Women,Running,React Infinity,M,2.0,8136.39,0.0,0.0,2025-03-10,Retail,Pune,3398.15
422,2422,Kids,Soccer,Tiempo Legend,L,4.0,6039.8633948635625,0.0,0.0,2024/07/23,Retail,Mumbai,3044.66
423,2025,Kids,Training,Flex Trainer,11,1.482213438735178,4554.97,0.0,0.0,2025-03-05,Retail,hyderbad,2802.1
424,2424,Women,Basketball,Air Jordan,10,1.482213438735178,7634.65,0.0,0.0,10-12-2024,Online,Kolkata,1749.8
425,2425,Kids,Training,ZoomX Invincible,XL,1.482213438735178,6039.8633948635625,0.38,0.0,30-12-2024,Online,bengaluru,3058.78
426,2426,Kids,Lifestyle,Dunk Low,M,1.482213438735178,2278.67,0.56,0.0,05-03-2025,Retail,Pune,-72.52
